16212,1.0,Ideal,G,VS1,62.7,54.0,6465,6.42,6.37,4.01
16213,0.9,Very Good,E,VVS2,62.0,55.0,6466,6.08,6.17,3.8
16214,1.03,Ideal,F,VS2,60.4,56.0,6467,6.59,6.56,3.97
16215,1.0,Very Good,F,VS1,62.9,56.0,6468,6.38,6.43,4.03
16216,1.0,Very Good,F,VS1,62.6,57.0,6468,6.35,6.42,4.0
16217,1.2,Good,H,VS2,62.6,56.0,6468,6.73,6.76,4.22
16218,1.0,Premium,F,VS2,58.6,61.0,6468,6.53,6.5,3.82
16219,1.0,Premium,F,VS2,62.4,60.0,6468,6.38,6.35,3.97
16220,1.25,Ideal,E,SI1,61.1,57.0,6468,6.93,6.89,4.22
16221,1.1,Premium,D,SI1,60.7,55.0,6468,6.74,6.71,4.08
16222,1.0,Premium,F,VS2,62.6,60.0,6468,6.37,6.29,3.96
16223,1.22,Ideal,I,VS1,62.3,57.0,6469,6.81,6.85,4.25
16224,1.22,Ideal,I,VS1,61.9,55.7,6469,6.81,6.84,4.23
16225,1.01,Premium,G,VVS2,61.3,61.0,6470,6.47,6.32,3.92
16226,1.31,Ideal,F,SI1,62.4,56.0,6470,6.98,6.9,4.33
16227,1.1,Ideal,H,VS1,61.4,57.0,6470,6.65,6.64,4.08
16228,1.01,Premium,G,VVS2,61.9,60.0,6470,6.45,6.41,3.98
16229,1.07,Ideal,G,VS2,63.0,55.0,6471,6.55,6.5,4.11
16230,1.07,Premium,G,VS2,60.9,58.0,6471,6.6,6.56,4.01
16231,1.07,Ideal,G,VS2,62.2,57.0,6471,6.55,6.53,4.07
16232,1.07,Premium,G,VS2,60.5,56.0,6471,6.71,6.64,4.04
16233,1.07,Premium,G,VS2,62.1,58.0,6471,6.59,6.55,4.08
16234,1.2,Ideal,H,SI1,62.2,56.0,6471,6.8,6.77,4.23
16235,1.27,Ideal,H,SI1,61.5,55.0,6472,6.97,6.95,4.28
16236,1.29,Ideal,E,SI2,62.8,57.0,6473,6.94,6.88,4.34
16237,1.7,Good,I,I1,63.6,58.0,6474,7.52,7.48,4.77
16238,1.26,Ideal,H,SI1,61.7,58.0,6476,6.95,6.9,4.27
16239,1.06,Good,G,VS1,63.4,57.0,6477,6.45,6.48,4.1
16240,1.53,Ideal,H,I1,62.3,56.0,6477,7.38,7.34,4.59
16241,1.26,Ideal,E,SI2,61.0,57.0,6477,7.03,6.97,4.27
16242,1.21,Ideal,G,VS2,61.7,56.0,6478,6.85,6.83,4.22
16243,1.02,Very Good,F,VS2,59.4,58.0,6479,6.52,6.62,3.9
16244,1.02,Ideal,F,VS2,62.7,54.0,6479,6.42,6.5,4.05
16245,1.02,Very Good,F,VS2,61.7,58.0,6479,6.47,6.5,4.0
16246,1.02,Premium,F,VS2,61.3,58.0,6479,6.42,6.54,3.97
16247,1.02,Good,F,VS2,63.3,59.0,6479,6.37,6.4,4.04
16248,1.02,Ideal,F,VS2,62.7,56.0,6479,6.39,6.44,4.02
16249,1.07,Ideal,H,VS1,60.2,59.0,6479,6.66,6.69,4.02
16250,1.03,Premium,G,VS1,62.1,59.0,6479,6.48,6.4,4.0
16251,1.01,Very Good,E,VS2,63.1,56.0,6480,6.34,6.4,4.02
16252,1.09,Ideal,G,VS2,62.3,57.0,6480,6.6,6.57,4.1
16253,1.33,Ideal,H,SI2,62.7,57.0,6480,7.05,6.98,4.4
16254,1.33,Premium,G,SI2,63.0,59.0,6480,7.0,6.97,4.4
16255,1.33,Very Good,H,SI2,62.5,58.0,6482,7.04,6.97,4.38
16256,1.06,Very Good,G,VS2,61.7,57.0,6483,6.5,6.57,4.03
16257,1.31,Ideal,H,SI2,62.2,57.0,6484,6.96,7.0,4.34
16258,1.03,Premium,F,VS2,62.0,58.0,6484,6.5,6.46,4.02
16259,1.2,Ideal,H,SI1,60.8,57.0,6485,6.9,6.88,4.19
16260,1.05,Ideal,G,VS2,60.8,57.0,6486,6.58,6.65,4.02
16261,1.05,Ideal,G,VS2,61.9,56.0,6486,6.52,6.56,4.05
16262,1.05,Very Good,G,VS2,62.8,57.0,6486,6.45,6.49,4.06
16263,1.03,Very Good,G,VS1,60.6,58.0,6487,6.48,6.55,3.95
16264,1.2,Ideal,H,VS2,59.9,57.0,6487,6.91,6.87,4.13
16265,1.01,Premium,E,VS2,62.4,60.0,6488,6.39,6.43,4.0
16266,1.01,Very Good,E,VS2,62.9,57.0,6488,6.37,6.43,4.02
16267,0.94,Ideal,G,VVS1,62.4,58.0,6488,6.22,6.27,3.9
16268,1.24,Ideal,H,SI1,60.9,57.0,6488,6.9,6.95,4.22
16269,1.22,Premium,G,SI1,60.7,59.0,6492,6.92,6.96,4.21
16270,1.15,Ideal,G,VS2,61.4,57.0,6492,6.78,6.74,4.15
16271,1.15,Premium,G,VS2,61.5,58.0,6492,6.76,6.71,4.14
16272,1.2,Premium,G,SI1,63.0,60.0,6494,6.81,6.75,4.27
16273,1.38,Very Good,J,VS2,62.7,56.0,6494,7.06,7.11,4.44
16274,1.51,Premium,E,I1,59.0,62.0,6494,7.41,7.36,4.36
16275,1.18,Ideal,I,VVS1,59.7,54.0,6494,6.99,6.92,4.15
16276,1.37,Premium,G,SI2,59.6,60.0,6495,7.24,7.18,4.3
16277,1.1,Very Good,H,VVS2,59.7,57.8,6497,6.7,6.76,4.01
16278,1.01,Very Good,G,VS1,62.8,59.0,6499,6.34,6.37,3.99
16279,1.01,Premium,G,VS1,62.6,59.0,6499,6.38,6.46,4.02
16280,1.01,Premium,G,VS1,62.6,59.0,6499,6.38,6.43,4.01
16281,1.01,Good,G,VS1,63.2,58.0,6499,6.34,6.38,4.02
16282,1.01,Premium,G,VS1,62.7,58.0,6499,6.38,6.41,4.01
16283,1.01,Good,G,VS1,63.7,57.0,6499,6.32,6.37,4.04
16284,1.01,Premium,G,VS1,60.8,58.0,6499,6.44,6.51,3.94
16285,1.01,Premium,G,VS1,62.3,59.0,6499,6.38,6.42,3.99
16286,1.01,Ideal,G,VS1,61.8,57.0,6499,6.4,6.45,3.97
16287,1.02,Ideal,G,VS2,61.4,55.0,6499,6.48,6.51,3.99
16288,1.2,Premium,H,VS2,62.8,59.0,6500,6.75,6.7,4.22
16289,1.14,Very Good,G,VS2,61.3,57.0,6500,6.69,6.78,4.13
16290,1.01,Ideal,F,VS2,62.6,57.0,6501,6.39,6.43,4.01
16291,1.01,Very Good,E,SI1,63.4,55.0,6501,6.38,6.42,4.06
16292,1.2,Ideal,G,SI1,61.2,56.0,6502,6.92,6.84,4.21
16293,1.35,Ideal,H,VS2,61.6,55.0,6502,7.08,7.02,4.34
16294,2.07,Fair,G,I1,67.7,56.0,6503,7.76,7.73,5.25
16295,1.24,Ideal,F,SI2,61.4,58.0,6503,6.85,6.9,4.22
16296,1.12,Premium,G,VS2,61.7,56.0,6503,6.72,6.61,4.11
16297,1.01,Ideal,G,VS1,62.0,57.0,6504,6.44,6.36,3.97
16298,1.08,Good,H,VVS1,63.1,57.0,6504,6.52,6.57,4.13
16299,1.09,Premium,G,VS2,60.9,56.0,6504,6.7,6.67,4.07
16300,1.22,Premium,I,VS1,59.4,60.0,6504,7.02,6.96,4.15
16301,1.01,Ideal,G,VS2,61.8,57.0,6504,6.43,6.41,3.97
16302,1.09,Premium,G,VS2,61.7,58.0,6504,6.6,6.53,4.05
16303,1.02,Premium,G,VS1,60.8,58.0,6505,6.52,6.47,3.95
16304,1.21,Premium,H,SI1,61.6,61.0,6505,6.88,6.83,4.22
16305,1.32,Premium,H,VS2,61.5,59.0,6505,7.04,7.01,4.32
16306,1.21,Premium,D,SI2,62.5,57.0,6505,6.79,6.71,4.22
16307,1.21,Premium,D,SI2,62.5,57.0,6505,6.79,6.71,4.22
16308,1.29,Ideal,F,SI2,61.7,54.0,6509,7.08,6.99,4.34
16309,1.01,Good,G,VS1,64.0,60.0,6509,6.29,6.33,4.04
16310,1.01,Good,E,VS1,64.6,58.0,6509,6.22,6.29,4.04
16311,1.29,Ideal,I,VS2,62.7,57.0,6509,6.97,6.91,4.35
16312,1.02,Ideal,F,VS2,62.9,57.0,6509,6.42,6.33,4.01
16313,1.23,Ideal,G,SI1,61.4,56.0,6509,6.94,6.91,4.25
16314,1.51,Premium,H,SI2,62.9,58.0,6511,7.31,7.26,4.58
16315,1.51,Ideal,I,VS2,60.7,57.0,6511,7.42,7.35,4.48
16316,1.51,Good,J,SI1,64.1,61.0,6511,7.19,7.16,4.6
16317,1.2,Ideal,H,SI1,62.7,55.0,6512,6.76,6.73,4.23
16318,1.01,Ideal,G,VS2,60.1,55.0,6512,6.53,6.58,3.94
16319,1.11,Ideal,F,SI1,61.1,57.0,6512,6.67,6.69,4.08
16320,1.53,Premium,H,SI2,61.5,60.0,6512,7.46,7.39,4.56
16321,3.0,Very Good,H,I1,63.1,55.0,6512,9.23,9.1,5.77
16322,1.33,Very Good,I,SI1,62.6,56.0,6513,6.97,7.03,4.38
16323,0.92,Ideal,D,VS2,61.4,56.0,6513,6.26,6.28,3.85
16324,1.01,Very Good,E,VS2,63.3,58.0,6516,6.38,6.35,4.03
16325,1.01,Very Good,E,VS2,63.3,60.0,6516,6.33,6.3,4.0
16326,1.01,Premium,E,VS2,58.1,60.0,6516,6.58,6.51,3.8
16327,1.01,Ideal,G,VS2,61.5,57.0,6516,6.49,6.45,3.98
16328,1.01,Very Good,E,VS2,61.1,62.0,6517,6.39,6.5,3.94
16329,1.01,Good,E,VS2,58.9,62.0,6517,6.55,6.63,3.88
16330,1.15,Ideal,E,SI1,60.2,57.0,6517,6.8,6.77,4.09
16331,1.0,Very Good,E,VS2,62.6,60.0,6518,6.35,6.4,3.99
16332,1.2,Ideal,H,SI1,62.1,56.0,6518,6.83,6.76,4.22
16333,1.22,Ideal,F,SI2,62.5,56.0,6518,6.85,6.81,4.27
16334,1.32,Premium,H,VVS2,61.3,58.0,6520,7.05,7.01,4.31
16335,1.0,Premium,F,VS2,61.9,59.0,6521,6.36,6.41,3.95
16336,2.0,Good,J,I1,63.6,62.0,6521,7.97,7.8,5.02
16337,1.01,Very Good,E,VS2,62.2,58.0,6522,6.36,6.41,3.97
16338,1.01,Very Good,E,VS2,60.4,58.0,6522,6.47,6.6,3.95
16339,1.01,Very Good,E,VS2,63.3,56.0,6522,6.34,6.37,4.02
16340,1.01,Good,E,VS2,58.0,60.0,6522,6.64,6.68,3.86
16341,1.5,Good,J,SI1,64.5,56.0,6523,7.09,7.18,4.6
16342,1.07,Very Good,G,VS2,62.9,59.0,6525,6.49,6.52,4.09
16343,1.13,Ideal,G,VS2,62.7,57.0,6525,6.65,6.68,4.18
16344,1.19,Very Good,F,SI1,60.8,59.0,6526,6.85,6.89,4.18
16345,1.2,Very Good,G,SI1,62.8,60.0,6526,6.71,6.79,4.24
16346,1.2,Very Good,G,SI1,62.8,57.0,6526,6.68,6.73,4.21
16347,1.11,Premium,H,VS2,61.1,59.0,6527,6.66,6.63,4.06
16348,1.04,Ideal,G,VS2,60.8,57.0,6529,6.55,6.57,3.99
16349,1.01,Premium,G,VS1,59.8,59.0,6529,6.55,6.5,3.9
16350,1.01,Very Good,G,VS1,63.2,61.0,6529,6.35,6.33,4.01
16351,1.01,Very Good,G,VS1,63.5,59.0,6529,6.36,6.31,4.02
16352,1.01,Good,G,VS1,63.7,56.0,6529,6.37,6.29,4.03
16353,1.31,Premium,H,SI2,60.8,58.0,6529,7.13,7.08,4.32
16354,1.08,Ideal,G,VS2,62.5,56.0,6530,6.57,6.54,4.1
16355,1.15,Fair,G,VS1,64.6,57.0,6530,6.6,6.5,4.23
16356,1.22,Very Good,F,SI1,63.1,58.0,6530,6.8,6.74,4.27
16357,1.22,Very Good,G,SI2,59.2,61.0,6531,6.99,6.92,4.12
16358,1.09,Ideal,D,SI1,61.3,55.9,6532,6.61,6.65,4.06
16359,1.08,Premium,G,VS2,62.3,58.0,6532,6.54,6.5,4.06
16360,1.08,Premium,G,VS2,60.1,59.0,6532,6.7,6.64,4.01
16361,1.08,Ideal,G,VS2,62.4,55.0,6532,6.62,6.55,4.11
16362,1.08,Premium,G,VS1,61.5,61.0,6532,6.62,6.55,4.05
16363,1.27,Premium,I,VS1,62.2,59.0,6532,6.92,6.87,4.29
16364,1.08,Premium,G,VS2,59.4,59.0,6532,6.75,6.68,3.99
16365,2.0,Fair,F,I1,66.1,57.0,6532,7.84,7.7,5.14
16366,1.08,Premium,G,VS2,62.4,57.0,6532,6.56,6.49,4.07
16367,1.01,Very Good,F,VS2,63.3,57.0,6533,6.41,6.33,4.03
16368,1.01,Premium,F,VS2,61.7,58.0,6533,6.48,6.42,3.98
16369,1.01,Premium,F,VS2,62.2,60.0,6533,6.4,6.37,3.97
16370,1.01,Premium,F,VS2,59.3,62.0,6533,6.48,6.44,3.83
16371,1.01,Premium,F,VS2,59.2,60.0,6533,6.54,6.51,3.86
16372,1.01,Ideal,F,VS2,62.0,56.0,6533,6.51,6.46,4.02
16373,1.01,Premium,F,VS2,62.8,59.0,6533,6.41,6.33,4.0
16374,1.01,Very Good,F,VS2,63.1,60.0,6533,6.39,6.36,4.02
16375,1.1,Ideal,G,VS2,62.0,56.0,6534,6.6,6.68,4.12
16376,1.1,Premium,G,VS2,60.2,58.0,6534,6.71,6.75,4.05
16377,1.2,Very Good,E,SI1,61.8,56.0,6534,6.75,6.82,4.19
16378,1.11,Premium,G,VS2,61.4,58.0,6534,6.7,6.66,4.1
16379,2.21,Premium,H,I1,62.2,58.0,6535,8.31,8.27,5.16
16380,1.0,Ideal,H,VVS1,61.5,59.0,6535,6.37,6.41,3.93
16381,1.1,Ideal,G,VS1,61.3,54.0,6535,6.69,6.65,4.09
16382,1.29,Very Good,I,VS2,61.8,58.0,6537,6.94,6.98,4.3
16383,1.03,Very Good,G,VS1,62.2,57.0,6539,6.42,6.47,4.01
16384,1.03,Very Good,G,VS1,63.0,56.0,6539,6.43,6.46,4.06
16385,1.08,Ideal,D,SI1,62.7,57.0,6539,6.52,6.56,4.1
16386,1.08,Ideal,D,SI1,60.3,57.0,6539,6.68,6.71,4.04
16387,1.01,Very Good,F,VS2,63.2,59.0,6540,6.3,6.36,4.0
16388,0.3,Premium,H,VS2,62.9,59.0,608,4.3,4.26,2.69
16389,0.3,Very Good,H,VS2,63.5,58.0,608,4.27,4.24,2.7
16390,0.3,Premium,H,VS2,63.0,59.0,608,4.29,4.25,2.69
16391,0.3,Premium,H,VS2,62.7,59.0,608,4.26,4.22,2.66
16392,0.3,Premium,H,VS2,62.7,59.0,608,4.27,4.22,2.66
16393,0.3,Premium,H,VS2,62.6,58.0,608,4.28,4.22,2.66
16394,0.3,Premium,H,VS2,62.5,59.0,608,4.28,4.23,2.66
16395,0.3,Very Good,H,VS2,63.5,59.0,608,4.27,4.2,2.69
16396,0.3,Good,D,VS2,64.1,57.0,608,4.25,4.21,2.71
16397,0.3,Premium,H,VS2,61.1,61.0,608,4.32,4.29,2.63
16398,0.32,Ideal,E,VS2,61.4,57.0,608,4.4,4.46,2.72
16399,0.33,Premium,D,SI1,60.1,59.0,608,4.46,4.49,2.69
16400,0.33,Ideal,D,SI1,62.5,54.0,608,4.43,4.44,2.77
16401,0.33,Premium,D,SI1,60.3,58.0,608,4.47,4.49,2.7
16402,0.33,Very Good,I,VVS1,61.7,61.0,608,4.43,4.45,2.74
16403,0.33,Ideal,D,SI1,62.4,54.0,608,4.41,4.44,2.76
16404,0.33,Very Good,D,SI1,60.0,59.0,608,4.47,4.5,2.69
16405,0.33,Premium,I,VVS1,61.9,60.0,608,4.41,4.44,2.74
16406,0.33,Very Good,D,SI1,61.5,60.0,608,4.41,4.44,2.72
16407,0.33,Ideal,D,SI1,62.7,55.0,608,4.4,4.44,2.77
16408,0.33,Premium,D,SI1,60.4,60.0,608,4.41,4.46,2.68
16409,0.33,Ideal,D,SI1,61.3,56.0,608,4.44,4.46,2.73
16410,0.33,Very Good,D,SI1,62.8,56.0,608,4.39,4.43,2.77
16411,0.33,Very Good,I,VVS1,62.5,61.0,608,4.38,4.42,2.75
16412,0.33,Very Good,D,SI1,62.8,55.0,608,4.41,4.45,2.78
16413,0.28,Ideal,D,VVS1,61.7,57.0,608,4.2,4.23,2.6
16414,0.28,Very Good,E,VVS2,58.7,60.0,608,4.31,4.34,2.54
16415,0.33,Very Good,I,VVS1,58.9,61.0,609,4.52,4.55,2.67
16416,0.29,Very Good,F,VVS1,59.8,61.0,609,4.31,4.35,2.59
16417,0.29,Very Good,E,VVS1,59.5,61.0,609,4.29,4.31,2.56
16418,1.18,Ideal,I,VS1,62.6,55.3,6541,6.73,6.79,4.24
16419,1.32,Premium,F,SI2,60.6,60.0,6541,7.05,7.1,4.29
16420,1.04,Very Good,G,VS1,63.2,56.0,6541,6.39,6.46,4.06
16421,1.22,Ideal,H,SI1,62.2,56.0,6541,6.84,6.89,4.27
16422,1.04,Ideal,G,VS2,62.8,56.0,6542,6.48,6.42,4.05
16423,1.23,Very Good,H,SI1,62.3,58.0,6542,6.79,6.83,4.24
16424,1.32,Premium,G,SI1,62.1,59.0,6542,7.03,6.99,4.35
16425,1.18,Premium,F,SI1,62.3,59.0,6542,6.75,6.67,4.18
16426,1.03,Good,F,VS2,63.9,59.0,6543,6.35,6.38,4.07
16427,1.03,Ideal,F,VS2,59.1,55.0,6543,6.6,6.69,3.93
16428,1.27,Ideal,E,VS2,61.8,55.0,6543,7.03,6.92,4.31
16429,1.27,Ideal,F,VS2,62.8,56.0,6543,6.9,6.86,4.32
16430,1.39,Ideal,I,SI2,61.6,55.0,6544,7.14,7.18,4.41
16431,1.52,Premium,H,SI2,60.7,60.0,6544,7.55,7.32,4.5
16432,1.05,Very Good,F,VS2,62.0,56.0,6545,6.48,6.52,4.03
16433,1.25,Premium,I,VS1,60.4,59.0,6545,6.94,7.01,4.21
16434,1.23,Good,G,SI1,63.1,56.0,6545,6.78,6.81,4.29
16435,1.09,Very Good,G,VS1,62.5,59.0,6546,6.56,6.59,4.11
16436,1.51,Very Good,J,SI2,61.9,59.0,6546,7.26,7.31,4.51
16437,1.26,Very Good,H,SI1,60.6,60.0,6546,6.97,7.0,4.23
16438,1.43,Ideal,J,SI1,62.1,58.0,6546,7.23,7.16,4.47
16439,1.2,Premium,H,VS2,60.6,58.0,6547,6.82,6.88,4.15
16440,1.06,Ideal,G,VS2,61.1,57.0,6548,6.56,6.59,4.02
16441,1.28,Ideal,G,SI2,61.1,58.0,6548,6.98,7.03,4.28
16442,0.63,Ideal,D,IF,62.5,55.0,6549,5.47,5.5,3.43
16443,1.21,Very Good,G,SI1,61.2,58.0,6549,6.84,6.91,4.21
16444,1.3,Ideal,H,SI2,61.1,57.0,6552,7.09,7.04,4.32
16445,1.01,Very Good,E,VS2,62.9,57.0,6552,6.34,6.42,4.01
16446,1.5,Fair,G,SI2,68.5,66.0,6552,6.87,6.76,4.67
16447,1.0,Good,F,VS1,57.8,59.0,6552,6.57,6.59,3.8
16448,1.0,Premium,G,VS1,59.1,61.0,6552,6.54,6.48,3.85
16449,1.5,Good,G,SI2,63.6,58.0,6552,7.19,7.09,4.54
16450,1.0,Very Good,G,VS1,63.2,58.0,6552,6.32,6.27,3.98
16451,1.52,Premium,F,SI2,60.7,61.0,6554,7.47,7.36,4.5
16452,1.15,Premium,G,VS2,62.6,58.0,6557,6.68,6.71,4.19
16453,1.23,Ideal,D,SI1,60.9,54.0,6557,7.01,6.96,4.25
16454,1.03,Ideal,G,VS2,61.8,56.0,6557,6.47,6.5,4.01
16455,1.2,Very Good,I,VVS2,59.9,55.0,6558,6.88,6.94,4.14
16456,1.17,Ideal,H,VS2,62.4,58.0,6558,6.73,6.71,4.19
16457,1.03,Ideal,G,VS1,62.1,57.0,6558,6.44,6.47,4.01
16458,1.07,Ideal,G,VS2,62.3,57.0,6558,6.58,6.54,4.09
16459,1.27,Very Good,I,SI1,60.7,61.0,6559,6.97,6.91,4.21
16460,1.21,Good,G,VVS2,63.8,55.0,6559,6.74,6.65,4.28
16461,1.22,Ideal,G,SI1,61.6,57.0,6559,6.89,6.81,4.22
16462,1.3,Ideal,F,SI2,62.2,56.0,6559,7.0,6.96,4.34
16463,1.03,Ideal,H,VVS2,62.4,53.0,6560,6.45,6.51,4.05
16464,1.08,Ideal,G,VS2,62.5,57.0,6561,6.56,6.6,4.11
16465,1.07,Ideal,E,SI1,61.4,55.0,6561,6.57,6.62,4.05
16466,1.13,Premium,G,VS2,60.1,59.0,6561,6.82,6.75,4.08
16467,1.05,Ideal,G,VS2,61.9,57.0,6562,6.47,6.51,4.03
16468,1.08,Ideal,H,VS1,62.0,55.0,6562,6.56,6.6,4.08
16469,1.24,Premium,G,SI1,60.5,58.0,6562,7.1,7.05,4.13
16470,1.01,Very Good,D,VS2,59.8,60.0,6563,6.42,6.46,3.85
16471,1.13,Ideal,E,SI1,62.2,55.0,6563,6.66,6.69,4.15
16472,1.02,Ideal,G,VS1,62.2,57.0,6563,6.43,6.47,4.01
16473,1.11,Very Good,E,SI1,62.4,57.0,6563,6.58,6.6,4.11
16474,1.01,Good,D,VS2,62.5,62.0,6563,6.26,6.34,3.94
16475,1.04,Premium,G,VS2,61.0,59.0,6564,6.53,6.42,3.95
16476,1.23,Very Good,I,VS1,63.1,58.0,6564,6.77,6.91,4.32
16477,2.22,Fair,H,I1,70.1,55.0,6564,7.77,7.74,5.44
16478,1.33,Premium,G,SI2,60.3,58.0,6565,7.16,7.19,4.33
16479,1.06,Ideal,D,SI1,61.5,56.0,6565,6.58,6.55,4.04
16480,1.21,Very Good,H,SI1,63.5,60.0,6566,6.65,6.61,4.21
16481,1.26,Very Good,I,VS1,61.8,61.0,6566,6.9,6.95,4.28
16482,1.28,Very Good,F,SI1,63.0,56.0,6566,6.9,7.03,4.39
16483,1.21,Premium,H,SI1,60.5,59.0,6566,6.96,6.89,4.19
16484,1.21,Premium,H,SI1,62.4,56.0,6566,6.83,6.79,4.25
16485,1.0,Good,D,SI1,59.9,62.0,6568,6.41,6.45,3.85
16486,1.02,Very Good,G,VS2,61.9,54.0,6569,6.45,6.48,4.0
16487,1.2,Very Good,H,SI1,62.3,57.0,6569,6.78,6.76,4.22
16488,1.2,Ideal,H,SI1,61.2,60.0,6569,6.87,6.82,4.19
16489,1.2,Ideal,H,SI1,62.2,58.0,6569,6.81,6.77,4.22
16490,1.09,Very Good,G,VS1,59.7,63.0,6570,6.74,6.65,4.0
16491,1.35,Very Good,I,SI1,59.5,58.0,6573,7.28,7.17,4.3
16492,1.21,Premium,H,SI1,59.8,58.0,6573,6.95,6.9,4.14
16493,1.21,Ideal,H,SI1,62.1,59.0,6573,6.81,6.75,4.21
16494,1.31,Ideal,I,VS1,64.3,59.0,6573,6.87,6.84,4.41
16495,1.01,Very Good,E,VS2,60.4,57.0,6577,6.45,6.49,3.91
16496,1.23,Premium,H,VS2,60.6,59.0,6577,6.94,6.89,4.19
16497,1.35,Premium,I,SI1,59.2,59.0,6577,7.24,7.18,4.27
16498,1.2,Ideal,H,SI1,61.9,56.0,6578,6.78,6.82,4.21
16499,1.43,Very Good,J,VS2,62.8,56.0,6579,7.13,7.19,4.5
16500,1.01,Ideal,D,SI1,63.0,56.0,6579,6.36,6.41,4.02
16501,1.11,Premium,D,VS2,59.5,60.0,6579,6.77,6.7,4.01
16502,1.28,Premium,H,SI1,62.7,58.0,6580,6.88,6.94,4.33
16503,1.28,Premium,H,SI1,59.9,59.0,6580,7.05,7.08,4.23
16504,1.25,Ideal,G,SI1,62.5,54.0,6580,6.88,6.85,4.29
16505,1.02,Very Good,E,VS2,63.2,60.0,6580,6.34,6.29,3.99
16506,1.02,Premium,E,VS2,61.6,60.0,6580,6.51,6.42,3.98
16507,1.2,Very Good,G,VS2,63.3,57.0,6580,6.69,6.64,4.22
16508,1.0,Ideal,F,VS2,61.7,54.0,6580,6.42,6.39,3.95
16509,1.2,Ideal,I,VVS2,61.5,57.0,6581,6.91,6.82,4.22
16510,1.34,Premium,G,SI2,62.2,56.0,6581,7.08,7.0,4.38
16511,1.02,Very Good,E,VS2,63.3,57.0,6582,6.37,6.43,4.05
16512,1.06,Premium,G,VS2,60.9,57.0,6582,6.65,6.61,4.04
16513,1.28,Premium,I,VS1,61.1,61.0,6583,7.01,6.96,4.27
16514,1.34,Premium,G,SI2,61.7,58.0,6583,7.1,7.04,4.36
16515,1.2,Ideal,H,VS2,62.6,56.0,6586,6.76,6.73,4.22
16516,1.08,Ideal,G,VS2,61.3,56.0,6586,6.59,6.62,4.05
16517,1.2,Premium,G,SI1,62.3,59.0,6586,6.84,6.75,4.23
16518,1.1,Ideal,H,VS1,62.3,55.0,6586,6.57,6.61,4.1
16519,1.05,Ideal,G,VS2,61.8,57.0,6586,6.53,6.48,4.02
16520,1.05,Very Good,E,VS2,63.5,57.0,6586,6.51,6.46,4.12
16521,1.01,Premium,F,VS2,61.6,59.0,6587,6.39,6.43,3.95
16522,1.01,Ideal,G,VS2,62.1,58.0,6587,6.38,6.43,3.98
16523,1.07,Ideal,D,SI1,60.7,57.0,6587,6.61,6.64,4.02
16524,1.29,Premium,H,SI1,61.6,57.0,6588,7.02,6.97,4.31
16525,1.29,Premium,H,SI1,62.9,59.0,6588,7.0,6.84,4.35
16526,1.2,Ideal,H,SI1,61.9,54.0,6588,6.83,6.9,4.25
16527,1.2,Premium,H,SI1,59.5,58.0,6588,7.02,6.97,4.16
16528,1.29,Ideal,H,SI1,61.6,57.0,6588,7.0,6.95,4.3
16529,1.04,Ideal,G,VS2,62.5,57.0,6589,6.46,6.49,4.05
16530,1.04,Premium,G,VS2,60.1,59.0,6589,6.56,6.59,3.95
16531,1.11,Premium,F,VS2,63.0,56.0,6589,6.62,6.49,4.15
16532,1.02,Ideal,G,VS2,62.6,56.0,6591,6.4,6.44,4.02
16533,1.09,Premium,G,VS2,59.7,58.0,6592,6.74,6.7,4.01
16534,2.01,Very Good,H,I1,58.1,63.0,6592,8.3,8.19,4.79
16535,1.11,Very Good,G,VS2,62.2,55.0,6593,6.61,6.67,4.13
16536,1.11,Very Good,G,VS2,60.8,58.0,6593,6.65,6.7,4.06
16537,1.28,Premium,H,SI1,62.0,62.0,6595,6.93,6.87,4.28
16538,1.06,Very Good,G,VS1,63.4,57.0,6595,6.48,6.45,4.1
16539,1.51,Fair,D,SI2,66.2,54.0,6596,7.19,7.08,4.72
16540,1.36,Very Good,F,SI1,62.8,53.0,6597,7.05,7.1,4.45
16541,1.02,Very Good,D,VS2,62.3,57.0,6597,6.41,6.47,4.01
16542,2.1,Fair,G,I1,67.4,59.0,6597,7.82,7.76,5.24
16543,2.1,Fair,G,I1,64.6,58.0,6597,8.05,8.01,5.19
16544,1.26,Ideal,H,SI2,61.8,54.0,6597,6.95,6.99,4.31
16545,1.26,Ideal,I,SI1,62.6,57.0,6597,6.89,6.92,4.32
16546,1.02,Very Good,F,VS2,63.3,59.0,6597,6.4,6.37,4.04
16547,1.02,Ideal,F,VS2,62.7,54.0,6597,6.5,6.42,4.05
16548,1.53,Very Good,H,SI2,60.6,63.0,6597,7.43,7.38,4.49
16549,1.02,Premium,F,VS2,61.3,58.0,6597,6.54,6.42,3.97
16550,1.01,Very Good,F,VS2,60.0,63.0,6598,6.46,6.48,3.88
16551,1.0,Ideal,E,VS2,61.6,57.0,6600,6.38,6.44,3.95
16552,1.0,Premium,E,VS2,62.7,59.0,6600,6.31,6.38,3.98
16553,1.0,Very Good,E,VS2,62.8,60.0,6600,6.32,6.36,3.98
16554,1.0,Premium,E,VS2,60.0,60.0,6600,6.43,6.43,3.89
16555,1.0,Premium,E,VS2,61.5,58.0,6600,6.39,6.42,3.94
16556,1.0,Very Good,E,VS2,62.8,57.0,6600,6.34,6.37,3.99
